2.45
93,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
94,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
95,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
96,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
97,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
98,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
99,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
100,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
101,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
102,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
103,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
104,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
105,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
106,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
107,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
108,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
109,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
110,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
111,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
112,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
113,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
114,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
115,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
116,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
117,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
118,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
119,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
120,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
121,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
122,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
123,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
124,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
125,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
126,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
127,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
128,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
129,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
130,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
131,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
132,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
133,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
134,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
135,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
136,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
137,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
138,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
139,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
140,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
141,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
142,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
143,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
144,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
145,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
146,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
147,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
148,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
149,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
150,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
151,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
152,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
153,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
154,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
155,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
156,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
157,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
158,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
159,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
160,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
161,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
162,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
163,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
164,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
165,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
166,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
167,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
168,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
169,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
170,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
171,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
172,0.0216, 0.163, 0.304, 0.326, 0.153, 0.039, 0.001, 0.00
